"group","site","complier","wellbeing_zscore","econ_ss_zscore","treatment","prop_housing","complete_hs","crime_vic","AFDC"
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.623460924850451,0,0,0
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.77632114105221,0,1,0
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.785051239698831,0,1,1
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.702111353752487,0,1,1
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.753117086678978,1,0,1
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.689927911027075,1,0,1
"lpv","Boston",0,0.0532199569416614,-0.0836818834915718,1,0.648128590330463,0,0,1
"lpv","Boston",0,2.46839957860865,2.73786345026426,1,0.621147398941582,0,1,1
"lpv","Boston",0,-2.25318342853697,-2.64166008959043,1,0.746266227385741,1,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.67541854291795,1,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.689408942508179,0,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.742963182398097,0,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.617870855320736,1,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.624453798616893,0,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.750420162963917,0,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.775794622892487,0,1,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.712019892652444,1,1,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.614604666028821,1,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.685745841758422,0,1,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.662887652950768,0,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.744224782832525,0,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.651184689471852,0,1,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.758805959033949,0,0,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.629316489079898,0,1,1
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.702815460771302,0,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.748241883636125,1,0,0
"lpv","Boston",0,0.107608051495728,0.0481016862219414,1,0.649974075281297,0,0,1
"lpv","Boston",0,2.4245683356319,2.29369428067713,1,0.758948333499995,0,0,1
"lpv","Boston",0,-2.69534420496868,-2.36870247824282,1,0.707770779438874,0,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.627638938546021,0,0,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.754407745163032,1,0,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.690439475033908,0,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.792600191159624,0,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.719440968117697,0,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.645486251099511,1,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.695767868939465,1,0,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.634231614293023,1,0,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.615036759978847,1,0,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.791012236395057,1,1,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.734639506036434,1,0,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.697816101662962,1,0,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.756382138122075,1,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.601499030512251,1,1,0
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.728969781221757,0,1,1
"lpv","Boston",0,-0.135388005339099,-0.0375040045552311,1,0.744510636075769,1,1,1
"lpv","Boston",0,2.6638239365885,1.95428271761155,1,0.77689891655689,1,1,1
"lpv","Boston",0,-2.13276277746189,-2.77933686508116,1,0.705291567554002,0,0,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.768624248498114,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.608809403324867,0,0,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.758084073641313,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.787584161961116,1,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.729220047367957,1,1,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.660425061142491,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.618909900986225,1,1,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.706215597915611,0,0,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.796042806860536,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.678464974698046,1,1,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.796137783214832,1,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.682161540463609,0,0,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.661360115169248,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.701544465871037,1,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.725817513847966,0,1,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.778653291106007,0,0,0
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.650617939534864,1,0,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.7251623956705,0,1,1
"lpv","Boston",0,0.265530508949128,-0.412527120810925,1,0.776948564741207,1,1,0
"lpv","Boston",0,2.62450490615008,2.65437270769436,1,0.708796509888863,1,0,1
"lpv","Boston",0,-2.31724503100627,-2.48441016065777,1,0.74870800093843,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.690657499182096,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.739536358703235,1,0,0
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.726086408076758,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.793040117298567,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.775774107775965,0,0,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.721335851573157,1,0,0
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.603427503623991,1,0,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.618738132711792,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.652131058344751,1,0,0
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.702738753244326,1,0,0
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.726623836392411,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.672054776453513,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.682243449473561,1,0,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.615871438188361,1,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.708778770543042,1,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.748531875476842,0,0,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.730723949140316,0,0,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.694170560030716,0,1,1
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.678007107001993,1,0,0
"lpv","Boston",0,0.153629878731432,0.084981185257583,1,0.640136897610115,0,1,1
"lpv","Boston",1,2.54736164927289,2.48200693811035,1,0.709374822205588,1,0,1
"lpv","Boston",1,-2.44163270496057,-2.44515302534117,1,0.734485038146961,0,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.70107334929099,0,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.769762067064987,1,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.643854907771867,0,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.625363064687937,0,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.791151574965022,0,0,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.612336965435861,0,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.69001584220632,1,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.620580688878923,1,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.718576725860904,1,1,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.644746555904097,0,1,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.715366165402907,1,0,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.622319379422285,1,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.653555982418176,1,0,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.671569643230521,0,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.730296016748235,1,1,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.617322580111009,1,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.779215015338009,0,0,1
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.625262683436584,0,1,0
"lpv","Boston",1,0.0528644015728226,0.0184269990286865,1,0.758056514130577,0,0,1
"lpv","Boston",1,2.80801703804045,2.10483713399444,1,0.797566336738216,0,0,1
"lpv","Boston",1,-2.08309896454816,-2.02119731947894,1,0.628469373849641,1,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.625760835853297,0,0,0
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.699012428466281,1,0,0
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.808663943261671,0,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.720438071534256,0,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.799031682484512,0,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.712091283316353,1,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.605021376234191,0,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.669550812560291,0,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.680814043102945,1,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.703722952661918,0,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.682702543702603,0,1,0
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.597346407728259,0,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.748257161932359,1,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.770859113806139,1,1,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.60241551814912,0,0,1
"lpv","Boston",1,0.362459013201233,0.0418200014373937,1,0.787449693389044,1,1,1
"lpv","Boston",1,2.54573689989677,2.38939295343144,1,0.658203725048423,0,0,1
"lpv","Boston",1,-1.78427330396168,-2.03356448398992,1,0.743808141171679,0,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.709595975720416,0,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.777781623322275,0,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.719192242746237,1,1,0
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.740477693443907,0,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.784991346159255,0,1,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.709159551479037,1,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.77688579511626,1,0,0
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.755922876415734,0,1,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.773781942459422,0,1,0
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.694307067774293,1,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.706670548676523,0,1,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.795866410415324,1,1,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.702662715161224,1,1,0
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.71417548070478,0,0,1
"lpv","Boston",1,0.380731774419809,0.177914222946893,1,0.771421403187332,0,1,1
"lpv","Boston",1,2.64251756510387,2.45947834814814,1,0.790009877556467,1,1,0
"lpv","Boston",1,-2.2922309258017,-2.43567155252765,1,0.695780655116085,1,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.776228936386363,0,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.795986160622374,0,0,0
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.644362495693884,1,0,0
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.760520376674108,0,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.72597807330219,0,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.772518773436336,1,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.739837759978611,0,0,0
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.737785153157568,1,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.606453493081099,1,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.72398037380039,1,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.766797247837269,1,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.769931731802835,1,1,0
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.79433472555239,1,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.768398258257419,1,1,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.626353003733135,1,0,1
"lpv","Boston",1,0.175143366764893,0.0119034890932466,1,0.647447414733143,0,0,1
"lpv","Boston",1,2.47270251534992,2.77839267062433,1,0.621735277962677,0,0,0
"lpv","Boston",1,-2.24400547801999,-2.15564050112349,1,0.78653645643326,1,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.604433397733521,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.697461491380829,1,1,0
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.764219333900966,0,1,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.601745166704794,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.679190478967918,0,1,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.733549620365925,1,0,0
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.645470736757832,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.74680016702993,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.777745646279773,0,1,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.657741467162038,1,1,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.684474802290279,1,0,0
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.65018570028637,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.598715882349351,0,1,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.658247111677491,0,0,1
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.632304241955205,0,0,0
"lpv","Boston",1,0.114348553964345,0.311376131816257,1,0.590253137783952,1,0,1
"lpv","Boston",1,2.3630280726973,2.51456006830689,1,0.706675178288059,0,0,1
"lpv","Boston",1,-2.04899609938219,-3.11240227750442,1,0.622605964794239,0,1,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.737637048827218,1,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.713741059919438,0,1,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.67094269446685,0,1,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.747445776130048,1,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.797749545436821,0,0,0
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.718455801413127,0,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.691270746830549,0,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.627747082035773,1,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.596422260952905,1,1,0
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.614497804290121,1,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.660200107386896,0,0,0
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.674382646029419,0,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.638643035842267,0,1,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.71943111348772,0,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.724615256514513,1,1,0
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.766306282143067,1,0,0
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.692888175376395,0,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.697451290515315,1,0,1
"lpv","Boston",1,0.157016057271731,-0.298921033984586,1,0.603048105071279,0,0,1
"lpv","Boston",1,4.6347091459902,7.22869431352456,1,0.65404947459281,0,0,1
"lpv","Boston",0,-4.65522170911117,-6.08791257655639,1,0.674849622982924,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.626917509302623,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.803021628740142,0,1,0
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.71913655147494,0,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.748904140848651,1,0,0
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.677642692541508,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.682042211889962,0,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.597424101874695,1,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.778025906971009,1,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.752374970361943,1,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.753055626774395,1,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.723266509920927,1,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.616834257393424,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.715843487967791,1,0,0
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.701322885009378,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.603472896202055,0,0,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.768219083171035,0,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.655494424425238,0,1,1
"lpv","Boston",0,-0.0102564178113731,0.570390806197963,1,0.717247787902572,1,1,1
"lpv","Boston",1,7.64362749896509,7.02674676926972,1,0.696122547556949,0,1,1
"lpv","Boston",0,-7.88237069281195,-7.69793601216907,1,0.691724225334749,1,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.772811098584029,0,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.743236880726679,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.704205317404748,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.711377777570797,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.742500381469578,0,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.797584459727801,0,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.653602646478466,1,0,0
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.665179195210703,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.740277748051131,1,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.74215146909582,0,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.779882505632047,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.666900575928937,1,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.636360141505904,1,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.597171321837491,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.771551667887287,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.669672782110644,1,1,0
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.704008691083499,1,0,0
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.78769164607848,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.780066075862506,0,0,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.623186531781212,1,1,1
"lpv","Boston",0,-0.119371799353317,-0.335594465734374,1,0.701105198114268,1,0,1
"lpv","Boston",1,6.37393091115075,7.6528567632713,1,0.710992861565263,0,1,1
"lpv","Boston",0,-5.23361474890555,-6.993911495254,1,0.627069231024303,1,1,0
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.785537069253966,0,1,0
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.718018102297243,0,1,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.589708884540025,0,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.614731498772895,0,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.721316403211844,0,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.691978772963286,0,1,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.727801839287503,0,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.723054940159825,0,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.746908063187733,1,0,0
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.719893263012363,1,1,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.599440363056621,0,1,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.635016817730368,1,0,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.77708991401752,1,1,1
"lpv","Boston",0,0.57015819959566,0.329472732736203,1,0.74337234645047,0,0,1
"sec8","Boston",0,3.23031090850876,4.00310664363749,1,0.665660939103205,0,0,0
"sec8","Boston",0,-3.66573844931892,-4.01350478666072,1,0.732620684553209,1,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.704773141531161,1,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.646804510519944,1,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.625227725113353,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.763123532736847,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.710923787283521,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.692225386869856,1,1,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.701606717393373,0,0,0
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.64707344513033,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.778607386192642,0,1,0
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.713626799292204,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.777977138247236,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.619788889830672,0,0,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.61049707675561,1,1,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.782479236212251,0,1,1
"sec8","Boston",0,-0.217713805749835,-0.00519911293124214,1,0.724233377243774,0,0,0
"sec8","Boston",0,2.60572928723525,3.49687055945378,1,0.710681128419709,1,1,1
"sec8","Boston",0,-2.65925537834028,-3.89982108086542,1,0.612867428972771,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.713361650082145,1,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.627536963608599,1,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.737967579792799,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.720311691950777,0,1,0
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.691416774125209,0,1,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.635168427385182,0,1,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.644605780534723,1,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.71340095137759,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.691208555053485,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.696666000862261,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.68324488421197,1,1,0
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.607507910253429,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.800396556575985,0,0,1
"sec8","Boston",0,-0.02676306985203,-0.201475154671567,1,0.633894627587054,0,0,1
"sec8","Boston",1,3.42882936871439,3.12816146741687,1,0.637752985813703,0,0,1
"sec8","Boston",1,-3.27292565080421,-2.61910374106128,1,0.644637977533166,0,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.702675941888033,1,0,0
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.726579513880968,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.59876491923299,0,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.646802371029048,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.735569174082318,1,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.613369107670384,0,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.775551793329488,0,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.681301364554636,1,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.684245089725391,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.619177085982773,1,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.7659062052214,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.622252538028537,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.640150225434367,1,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.648436348197407,0,0,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.779082782369584,0,1,1
"sec8","Boston",1,0.0779518501189012,0.25452881016067,1,0.665420215800783,1,0,1
"sec8","Boston",1,3.42882936871439,3.23573986228169,1,0.617786955149983,0,1,1
"sec8","Boston",1,-3.27292565080421,-2.83411095180415,1,0.68973280017229,0,1,1
"sec8","Boston",1,0.0779518501189012,0.200814419894019,1,0.653000391382146,0,0,1
"sec8","Boston",1,0.0779518501189012,0.200814419894019,1,0.627837337130921,0,0,0
